genome,threshold,cluster_method,comparison_algorithm,primary_cluster,original_secondary_cluster,secondary_cluster
SRR1761679_bin.29.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761693_bin.12.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761696_bin.9.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761697_bin.3.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761698_bin.8.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761703_bin.7.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761718_bin.12.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR17643452_bin.28.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR17643482_bin.18.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR17643531_bin.3.fa,0.05000000000000005,average,fastANI,748,748_2,748_2
SRR1761707_bin.21.fa,0.05000000000000005,average,fastANI,748,748_3,748_3
ERR11604940_bin.3.fa,0.05000000000000005,average,fastANI,748,748_4,748_4
SRR17643504_bin.11.fa,0.05000000000000005,average,fastANI,748,748_5,748_5
SRR1761704_bin.2.fa,0.05000000000000005,average,fastANI,749,749_0,749_0
ERR7738546_bin.43.fa,0.05000000000000005,average,fastANI,750,750_1,750_1
ERR7745787_bin.30.fa,0.05000000000000005,average,fastANI,750,750_2,750_2
ERR7738166_bin.107.fa,0.05000000000000005,average,fastANI,750,750_3,750_3
SRR17643460_bin.1.fa,0.05000000000000005,average,fastANI,751,751_0,751_0
ERR7738276_bin.7.fa,0.05000000000000005,average,fastANI,752,752_1,752_1
ERR7738937_bin.83.fa,0.05000000000000005,average,fastANI,752,752_2,752_2
ERR7738604_bin.135.fa,0.05000000000000005,average,fastANI,753,753_1,753_1
ERR7738612_bin.67.fa,0.05000000000000005,average,fastANI,753,753_1,753_1
ERR7738624_bin.171.fa,0.05000000000000005,average,fastANI,753,753_1,753_1
ERR7738630_bin.193.fa,0.05000000000000005,average,fastANI,753,753_1,753_1
ERR7745787_bin.27.fa,0.05000000000000005,average,fastANI,753,753_1,753_1
ERR7738608_bin.12.fa,0.05000000000000005,average,fastANI,754,754_0,754_0
ERR11604936_bin.10.fa,0.05000000000000005,average,fastANI,755,755_1,755_1
ERR7746440_bin.91.fa,0.05000000000000005,average,fastANI,755,755_2,755_2
ERR7738611_bin.17.fa,0.05000000000000005,average,fastANI,756,756_0,756_0
ERR7738215_bin.60.fa,0.05000000000000005,average,fastANI,757,757_1,757_1
ERR7738537_bin.68.fa,0.05000000000000005,average,fastANI,757,757_1,757_1
ERR7738185_bin.6.fa,0.05000000000000005,average,fastANI,758,758_0,758_0
ERR7738353_bin.67.fa,0.05000000000000005,average,fastANI,759,759_1,759_1
ERR7746398_bin.35.fa,0.05000000000000005,average,fastANI,759,759_2,759_2
ERR7738624_bin.84.fa,0.05000000000000005,average,fastANI,760,760_0,760_0
ERR7738611_bin.37.fa,0.05000000000000005,average,fastANI,761,761_1,761_1
ERR7738630_bin.192.fa,0.05000000000000005,average,fastANI,761,761_1,761_1
ERR7738608_bin.49.fa,0.05000000000000005,average,fastANI,762,762_0,762_0
ERR7738611_bin.63.fa,0.05000000000000005,average,fastANI,763,763_1,763_1
ERR7738612_bin.85.fa,0.05000000000000005,average,fastANI,763,763_1,763_1
ERR7738624_bin.210.fa,0.05000000000000005,average,fastANI,763,763_2,763_2
ERR7738611_bin.46.fa,0.05000000000000005,average,fastANI,764,764_0,764_0
SRR8732220_bin.1.fa,0.05000000000000005,average,fastANI,765,765_1,765_1
SRR8732230_bin.2.fa,0.05000000000000005,average,fastANI,765,765_1,765_1
SRR8732231_bin.1.fa,0.05000000000000005,average,fastANI,765,765_1,765_1
ERR7738515_bin.2.fa,0.05000000000000005,average,fastANI,766,766_0,766_0
ERR7738553_bin.41.fa,0.05000000000000005,average,fastANI,767,767_0,767_0
ERR7738558_bin.106.fa,0.05000000000000005,average,fastANI,768,768_1,768_1
ERR7738630_bin.168.fa,0.05000000000000005,average,fastANI,768,768_1,768_1
SRR1761698_bin.17.fa,0.05000000000000005,average,fastANI,768,768_1,768_1
ERR7746398_bin.38.fa,0.05000000000000005,average,fastANI,768,768_2,768_2
SRR1761699_bin.13.fa,0.05000000000000005,average,fastANI,768,768_3,768_3
SRR1761692_bin.14.fa,0.05000000000000005,average,fastANI,769,769_0,769_0
ERR7738553_bin.19.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
ERR7738558_bin.82.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
ERR7745787_bin.90.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
SRR1761715_bin.11.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
SRR1761717_bin.11.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
SRR1761720_bin.11.fa,0.05000000000000005,average,fastANI,770,770_1,770_1
SRR1761714_bin.3.fa,0.05000000000000005,average,fastANI,770,770_2,770_2
SRR1761719_bin.10.fa,0.05000000000000005,average,fastANI,770,770_3,770_3
ERR7738611_bin.40.fa,0.05000000000000005,average,fastANI,771,771_1,771_1
ERR7745402_bin.66.fa,0.05000000000000005,average,fastANI,771,771_1,771_1
ERR7745819_bin.20.fa,0.05000000000000005,average,fastANI,771,771_1,771_1
ERR7738158_bin.48.fa,0.05000000000000005,average,fastANI,771,771_2,771_2
ERR7738612_bin.55.fa,0.05000000000000005,average,fastANI,772,772_0,772_0
ERR7738253_bin.78.fa,0.05000000000000005,average,fastANI,773,773_0,773_0
ERR7738215_bin.92.fa,0.05000000000000005,average,fastANI,774,774_1,774_1
ERR7738537_bin.119.fa,0.05000000000000005,average,fastANI,774,774_1,774_1
ERR7738624_bin.8.fa,0.05000000000000005,average,fastANI,774,774_1,774_1
ERR7738630_bin.85.fa,0.05000000000000005,average,fastANI,774,774_1,774_1
ERR7738185_bin.29.fa,0.05000000000000005,average,fastANI,775,775_1,775_1
ERR7738215_bin.63.fa,0.05000000000000005,average,fastANI,775,775_1,775_1
ERR7738611_bin.55.fa,0.05000000000000005,average,fastANI,775,775_1,775_1
ERR7738630_bin.57.fa,0.05000000000000005,average,fastANI,776,776_0,776_0
ERR7738253_bin.49.fa,0.05000000000000005,average,fastANI,777,777_0,777_0
ERR7738612_bin.57.fa,0.05000000000000005,average,fastANI,778,778_1,778_1
ERR7738624_bin.134.fa,0.05000000000000005,average,fastANI,778,778_1,778_1
ERR7746440_bin.65.fa,0.05000000000000005,average,fastANI,778,778_1,778_1
SRR1761712_bin.10.fa,0.05000000000000005,average,fastANI,778,778_1,778_1
SRR1761689_bin.22.fa,0.05000000000000005,average,fastANI,779,779_0,779_0
ERR7738630_bin.149.fa,0.05000000000000005,average,fastANI,780,780_0,780_0
ERR7738630_bin.176.fa,0.05000000000000005,average,fastANI,781,781_0,781_0
ERR7738158_bin.8.fa,0.05000000000000005,average,fastANI,782,782_1,782_1
ERR7738514_bin.63.fa,0.05000000000000005,average,fastANI,782,782_1,782_1
ERR7738215_bin.8.fa,0.05000000000000005,average,fastANI,783,783_1,783_1
ERR7738608_bin.162.fa,0.05000000000000005,average,fastANI,783,783_2,783_2
SRR17643924_bin.22.fa,0.05000000000000005,average,fastANI,784,784_0,784_0
SRR17643479_bin.2.fa,0.05000000000000005,average,fastANI,785,785_0,785_0
ERR7738166_bin.68.fa,0.05000000000000005,average,fastANI,786,786_0,786_0
ERR7738537_bin.134.fa,0.05000000000000005,average,fastANI,787,787_0,787_0
ERR7738158_bin.46.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738166_bin.112.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738537_bin.62.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738604_bin.128.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738624_bin.147.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738630_bin.105.fa,0.05000000000000005,average,fastANI,788,788_1,788_1
ERR7738594_bin.6.fa,0.05000000000000005,average,fastANI,789,789_1,789_1
ERR7738622_bin.53.fa,0.05000000000000005,average,fastANI,789,789_1,789_1
ERR7738580_bin.55.fa,0.05000000000000005,average,fastANI,789,789_2,789_2
ERR7738624_bin.40.fa,0.05000000000000005,average,fastANI,789,789_2,789_2
ERR7746398_bin.57.fa,0.05000000000000005,average,fastANI,789,789_2,789_2
ERR7738630_bin.6.fa,0.05000000000000005,average,fastANI,790,790_1,790_1
ERR7738937_bin.87.fa,0.05000000000000005,average,fastANI,790,790_1,790_1
ERR7746398_bin.93.fa,0.05000000000000005,average,fastANI,790,790_1,790_1
ERR7738166_bin.55.fa,0.05000000000000005,average,fastANI,790,790_2,790_2
SRR1761713_bin.18.fa,0.05000000000000005,average,fastANI,790,790_2,790_2
SRR1761702_bin.18.fa,0.05000000000000005,average,fastANI,790,790_3,790_3
ERR7738624_bin.156.fa,0.05000000000000005,average,fastANI,790,790_4,790_4
ERR7738597_bin.44.fa,0.05000000000000005,average,fastANI,790,790_5,790_5
ERR7738938_bin.95.fa,0.05000000000000005,average,fastANI,790,790_6,790_6
SRR1761716_bin.16.fa,0.05000000000000005,average,fastANI,791,791_0,791_0
ERR7738158_bin.15.fa,0.05000000000000005,average,fastANI,792,792_1,792_1
ERR7738215_bin.68.fa,0.05000000000000005,average,fastANI,792,792_1,792_1
ERR7738537_bin.36.fa,0.05000000000000005,average,fastANI,792,792_1,792_1
ERR7738158_bin.85.fa,0.05000000000000005,average,fastANI,793,793_1,793_1.2
ERR7738537_bin.149.fa,0.05000000000000005,average,fastANI,793,793_1,793_1.2
ERR7738624_bin.208.fa,0.05000000000000005,average,fastANI,793,793_1,793_1.2
ERR7738938_bin.5.fa,0.05000000000000005,average,fastANI,793,793_1,793_1.2
SRR1761702_bin.23.fa,0.05000000000000005,average,fastANI,793,793_1,793_1.2
ERR7738166_bin.115.fa,0.05000000000000005,average,fastANI,793,793_2,793_1.2
SRR17643804_bin.17.fa,0.05000000000000005,average,fastANI,793,793_3,793_3
ERR7738620_bin.53.fa,0.05000000000000005,average,fastANI,794,794_0,794_0
SRR17643919_bin.12.fa,0.05000000000000005,average,fastANI,795,795_0,795_0
ERR7738580_bin.84.fa,0.05000000000000005,average,fastANI,796,796_0,796_0
ERR7738630_bin.32.fa,0.05000000000000005,average,fastANI,797,797_0,797_0
ERR7738537_bin.51.fa,0.05000000000000005,average,fastANI,798,798_1,798_1
ERR7738630_bin.174.fa,0.05000000000000005,average,fastANI,798,798_2,798_2
ERR7738616_bin.39.fa,0.05000000000000005,average,fastANI,799,799_0,799_0
ERR7738166_bin.106.fa,0.05000000000000005,average,fastANI,800,800_1,800_1
ERR7738215_bin.46.fa,0.05000000000000005,average,fastANI,800,800_1,800_1
ERR7738537_bin.58.fa,0.05000000000000005,average,fastANI,801,801_0,801_0
ERR7738580_bin.19.fa,0.05000000000000005,average,fastANI,802,802_0,802_0
ERR7738594_bin.147.fa,0.05000000000000005,average,fastANI,803,803_1,803_1
ERR7738622_bin.27.fa,0.05000000000000005,average,fastANI,803,803_1,803_1
ERR7738630_bin.79.fa,0.05000000000000005,average,fastANI,804,804_0,804_0
ERR7738604_bin.143.fa,0.05000000000000005,average,fastANI,805,805_1,805_1
ERR7738938_bin.29.fa,0.05000000000000005,average,fastANI,805,805_2,805_2
ERR7738629_bin.88.fa,0.05000000000000005,average,fastANI,805,805_3,805_3
ERR7738185_bin.19.fa,0.05000000000000005,average,fastANI,806,806_0,806_0
ERR7738604_bin.102.fa,0.05000000000000005,average,fastANI,807,807_0,807_0
ERR7738229_bin.25.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738514_bin.92.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738537_bin.148.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738545_bin.37.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738547_bin.25.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738549_bin.52.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738558_bin.31.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738578_bin.53.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738580_bin.4.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7738938_bin.81.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7745787_bin.108.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7745836_bin.38.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
ERR7746398_bin.16.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761678_bin.11.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761679_bin.15.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761686_bin.8.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761687_bin.4.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761689_bin.19.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761691_bin.4.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761692_bin.1.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761700_bin.6.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761702_bin.28.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR1761718_bin.7.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643459_bin.3.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643504_bin.7.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643508_bin.20.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643521_bin.15.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643662_bin.4.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643790_bin.17.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643792_bin.29.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643794_bin.11.fa,0.05000000000000005,average,fastANI,808,808_1,808_1
SRR17643804_bin.23.fa,0.05000000000000005,average,fastANI,808,808_2,808_2
SRR17644085_bin.12.fa,0.05000000000000005,average,fastANI,808,808_3,808_3
ERR7738608_bin.168.fa,0.05000000000000005,average,fastANI,809,809_1,809_1
ERR7738611_bin.164.fa,0.05000000000000005,average,fastANI,809,809_2,809_2
ERR7745402_bin.94.fa,0.05000000000000005,average,fastANI,809,809_3,809_3
ERR7738553_bin.93.fa,0.05000000000000005,average,fastANI,809,809_4,809_4.5
ERR7738938_bin.54.fa,0.05000000000000005,average,fastANI,809,809_4,809_4.5
ERR7745787_bin.29.fa,0.05000000000000005,average,fastANI,809,809_4,809_4.5
ERR7738158_bin.57.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738594_bin.83.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738612_bin.80.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738616_bin.65.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738622_bin.150.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738630_bin.134.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7745819_bin.30.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7745831_bin.31.fa,0.05000000000000005,average,fastANI,809,809_5,809_4.5
ERR7738215_bin.103.fa,0.05000000000000005,average,fastANI,809,809_6,809_6
ERR7738616_bin.7.fa,0.05000000000000005,average,fastANI,810,810_0,810_0
ERR7738166_bin.110.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
ERR7738253_bin.55.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
ERR7738537_bin.127.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
ERR7738553_bin.105.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
ERR7738608_bin.35.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
SRR1761689_bin.23.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
SRR1761708_bin.1.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
SRR17643657_bin.26.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
SRR17643790_bin.1.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
SRR17643792_bin.13.fa,0.05000000000000005,average,fastANI,811,811_1,811_1
ERR11604932_bin.16.fa,0.05000000000000005,average,fastANI,811,811_2,811_2.3
ERR11604943_bin.5.fa,0.05000000000000005,average,fastANI,811,811_2,811_2.3
ERR7738215_bin.59.fa,0.05000000000000005,average,fastANI,811,811_3,811_2.3
ERR7745402_bin.52.fa,0.05000000000000005,average,fastANI,811,811_3,811_2.3
SRR17643927_bin.15.fa,0.05000000000000005,average,fastANI,811,811_3,811_2.3
SRR17643804_bin.16.fa,0.05000000000000005,average,fastANI,811,811_4,811_4
ERR7738143_bin.95.fa,0.05000000000000005,average,fastANI,811,811_5,811_5
SRR17643462_bin.32.fa,0.05000000000000005,average,fastANI,811,811_6,811_6
SRR1761689_bin.25.fa,0.05000000000000005,average,fastANI,812,812_0,812_0
ERR7738604_bin.60.fa,0.05000000000000005,average,fastANI,813,813_0,813_0
ERR11604935_bin.7.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738166_bin.71.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738182_bin.31.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738277_bin.41.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738537_bin.27.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738553_bin.40.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738580_bin.79.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738594_bin.99.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738622_bin.107.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738629_bin.71.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738938_bin.79.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
SRR1761702_bin.19.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
SRR1761704_bin.3.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
SRR1761711_bin.11.fa,0.05000000000000005,average,fastANI,814,814_1,814_1
ERR7738611_bin.33.fa,0.05000000000000005,average,fastANI,815,815_1,815_1
ERR7738612_bin.81.fa,0.05000000000000005,average,fastANI,815,815_1,815_1
SRR1761719_bin.2.fa,0.05000000000000005,average,fastANI,815,815_1,815_1
ERR7738553_bin.66.fa,0.05000000000000005,average,fastANI,816,816_1,816_1
SRR1761705_bin.1.fa,0.05000000000000005,average,fastANI,816,816_1,816_1
SRR1761713_bin.1.fa,0.05000000000000005,average,fastANI,816,816_1,816_1
SRR1761719_bin.6.fa,0.05000000000000005,average,fastANI,816,816_1,816_1
ERR11604932_bin.18.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR11604937_bin.12.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738166_bin.34.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738182_bin.27.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738185_bin.53.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738514_bin.76.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738545_bin.56.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738547_bin.45.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738549_bin.59.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738578_bin.49.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738594_bin.53.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738620_bin.79.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738622_bin.137.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7738629_bin.50.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7745402_bin.62.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7745787_bin.32.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7745819_bin.91.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
ERR7746398_bin.105.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761677_bin.20.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761678_bin.25.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761679_bin.3.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761682_bin.9.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761685_bin.9.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761687_bin.29.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761688_bin.10.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761689_bin.9.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761690_bin.17.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761691_bin.8.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761692_bin.3.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761693_bin.22.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761695_bin.22.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761696_bin.15.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761697_bin.4.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761699_bin.31.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761709_bin.20.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761710_bin.14.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761715_bin.2.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR1761718_bin.16.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643456_bin.13.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643460_bin.3.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643462_bin.16.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643466_bin.18.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643467_bin.14.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643474_bin.39.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
SRR17643478_bin.19.fa,0.05000000000000005,average,fastANI,816,816_2,816_2.4
